지점,지점명,일시,평균기온(°C),일강수량(mm),일 최심적설(cm)
146,전주,2022-04-05,10.3,,
146,전주,2022-04-06,11,,
146,전주,2022-04-07,10.5,2.8,
146,전주,2022-04-08,13.8,,
146,전주,2022-04-09,19.2,,
146,전주,2022-04-10,18.6,,
146,전주,2022-04-11,20.9,,
146,전주,2022-04-12,19.8,,
146,전주,2022-04-13,15.2,30.3,
146,전주,2022-04-14,13.1,0,
146,전주,2022-04-15,12.3,,
146,전주,2022-04-16,12.1,,
146,전주,2022-04-17,12.8,,
146,전주,2022-04-18,14.4,,
146,전주,2022-04-19,14.6,,
146,전주,2022-04-20,14.9,,
146,전주,2022-04-21,15.3,,
146,전주,2022-04-22,17.4,,
146,전주,2022-04-23,18.2,.3,
146,전주,2022-04-24,18.8,,
146,전주,2022-04-25,20.3,11.5,
146,전주,2022-04-26,17.5,27.3,
146,전주,2022-04-27,15.4,,
146,전주,2022-04-28,16,,
146,전주,2022-04-29,13.9,12.8,
146,전주,2022-04-30,13,0,
146,전주,2022-05-01,12.9,,
146,전주,2022-05-02,13.7,,
146,전주,2022-05-03,13.6,,
146,전주,2022-05-04,17,,
146,전주,2022-05-05,18.2,,
146,전주,2022-05-06,20.2,,
146,전주,2022-05-07,17.5,,
146,전주,2022-05-08,16.7,0,
146,전주,2022-05-09,16.9,0,
146,전주,2022-05-10,18.3,,
146,전주,2022-05-11,19,,
146,전주,2022-05-12,19.8,,
146,전주,2022-05-13,16.9,0,
146,전주,2022-05-14,14.9,,
146,전주,2022-05-15,15.1,,
146,전주,2022-05-16,16.3,,
146,전주,2022-05-17,20.3,,
146,전주,2022-05-18,22.2,,
146,전주,2022-05-19,20.7,,
146,전주,2022-05-20,20.2,,
146,전주,2022-05-21,19.8,,
146,전주,2022-05-22,20.5,,
146,전주,2022-05-23,21.5,,
146,전주,2022-05-24,21.7,,
146,전주,2022-05-25,20.9,,
146,전주,2022-05-26,18.5,3.3,
146,전주,2022-05-27,19.8,,
146,전주,2022-05-28,22.7,,
146,전주,2022-05-29,22.3,0,
146,전주,2022-05-30,19.5,3.5,
146,전주,2022-05-31,20.6,,
146,전주,2022-06-01,22.5,,
146,전주,2022-06-02,21.2,,
146,전주,2022-06-03,23.5,,
146,전주,2022-06-04,25.6,,
146,전주,2022-06-05,18.6,15.6,
146,전주,2022-06-06,19.3,2.3,
146,전주,2022-06-07,17.6,36.2,
146,전주,2022-06-08,20.1,.1,
146,전주,2022-06-09,21.8,,
146,전주,2022-06-10,23.1,,
146,전주,2022-06-11,23.3,0,
146,전주,2022-06-12,22.6,0,
146,전주,2022-06-13,22.7,,
146,전주,2022-06-14,18,6.1,
146,전주,2022-06-15,20.8,5.5,
146,전주,2022-06-16,21.9,0,
146,전주,2022-06-17,23.1,0,
146,전주,2022-06-18,24,.1,
146,전주,2022-06-19,24.8,,
146,전주,2022-06-20,25.9,,
146,전주,2022-06-21,25.7,,
146,전주,2022-06-22,26.1,,
146,전주,2022-06-23,25.2,36.9,
146,전주,2022-06-24,24.4,59.2,
146,전주,2022-06-25,27.6,,
146,전주,2022-06-26,28.1,0,
146,전주,2022-06-27,28.1,.2,
146,전주,2022-06-28,28.7,,
146,전주,2022-06-29,27.7,.7,
146,전주,2022-06-30,27.8,1.3,
146,전주,2022-07-01,28.3,.6,
146,전주,2022-07-02,28.5,,
146,전주,2022-07-03,28.1,13.1,
146,전주,2022-07-04,27.4,26.7,
146,전주,2022-07-05,27.2,.1,
146,전주,2022-07-06,29.8,,
146,전주,2022-07-07,30,0,
146,전주,2022-07-08,26.9,5,
146,전주,2022-07-09,26.5,,
146,전주,2022-07-10,28.1,9.4,
146,전주,2022-07-11,26.3,9.2,
146,전주,2022-07-12,27.6,0,
146,전주,2022-07-13,26.1,4,
146,전주,2022-07-14,25.4,2.7,
146,전주,2022-07-15,25.8,,
146,전주,2022-07-16,26.1,,
146,전주,2022-07-17,26.3,,
146,전주,2022-07-18,23.4,80,
146,전주,2022-07-19,24.9,1.7,
146,전주,2022-07-20,26.9,1.1,
146,전주,2022-07-21,24.6,6.9,
146,전주,2022-07-22,25.4,,
146,전주,2022-07-23,25.1,1.3,
146,전주,2022-07-24,24.8,2.5,
146,전주,2022-07-25,26.4,0,
146,전주,2022-07-26,27.4,,
146,전주,2022-07-27,28.2,,
146,전주,2022-07-28,29.1,,
146,전주,2022-07-29,30.5,,
146,전주,2022-07-30,28.8,.1,
146,전주,2022-07-31,26.3,19.6,
146,전주,2022-08-01,28.9,1.5,
146,전주,2022-08-02,28.1,1.6,
146,전주,2022-08-03,28.6,3.6,
146,전주,2022-08-04,28.6,.2,
146,전주,2022-08-05,28.6,1.6,
146,전주,2022-08-06,29.7,,
146,전주,2022-08-07,29.4,1.2,
146,전주,2022-08-08,29.1,,
146,전주,2022-08-09,29,0,
146,전주,2022-08-10,27.8,18.2,
146,전주,2022-08-11,25.4,96.5,
146,전주,2022-08-12,27.2,6.7,
146,전주,2022-08-13,26.9,4.2,
146,전주,2022-08-14,29.2,0,
146,전주,2022-08-15,29.6,0,
146,전주,2022-08-16,25.7,116.2,
146,전주,2022-08-17,25.8,0,
146,전주,2022-08-18,25.8,,
146,전주,2022-08-19,27.4,,
146,전주,2022-08-20,26.4,31.1,
146,전주,2022-08-21,26.8,,
146,전주,2022-08-22,27.7,,
146,전주,2022-08-23,25.3,7.1,
146,전주,2022-08-24,23.5,3.9,
146,전주,2022-08-25,23.8,0,
146,전주,2022-08-26,23.3,,
146,전주,2022-08-27,21.8,,
146,전주,2022-08-28,22.3,,
146,전주,2022-08-29,21.2,.3,
146,전주,2022-08-30,21.7,9.7,
146,전주,2022-08-31,21.6,7.7,
146,전주,2022-09-01,22.1,,
146,전주,2022-09-02,23,,
146,전주,2022-09-03,25.3,0,
146,전주,2022-09-04,26.4,.3,
146,전주,2022-09-05,23,32.9,
146,전주,2022-09-06,20.7,30.4,
146,전주,2022-09-07,22.2,,
146,전주,2022-09-08,22.2,,
146,전주,2022-09-09,23.4,,
146,전주,2022-09-10,22.7,,
146,전주,2022-09-11,24.2,0,
146,전주,2022-09-12,23.2,.6,
146,전주,2022-09-13,24.2,.1,
146,전주,2022-09-14,25.6,,
146,전주,2022-09-15,26.9,,
146,전주,2022-09-16,27.4,0,
146,전주,2022-09-17,27.4,.2,
146,전주,2022-09-18,27.8,0,
146,전주,2022-09-19,25,,
146,전주,2022-09-20,19.7,,
146,전주,2022-09-21,19.7,,
146,전주,2022-09-22,19.5,,
146,전주,2022-09-23,18.5,0,
146,전주,2022-09-24,18,,
146,전주,2022-09-25,19.4,,
146,전주,2022-09-26,19.5,,
146,전주,2022-09-27,20.6,,
146,전주,2022-09-28,20.4,,
146,전주,2022-09-29,19.4,,
146,전주,2022-09-30,20.9,,
146,전주,2022-10-01,21.8,,
146,전주,2022-10-02,24,0,
146,전주,2022-10-03,24.7,10.2,
146,전주,2022-10-04,18.9,23.5,
146,전주,2022-10-05,16.2,,
146,전주,2022-10-06,16.2,,
146,전주,2022-10-07,16,0,
146,전주,2022-10-08,16.6,,
146,전주,2022-10-09,13.7,10.1,
146,전주,2022-10-10,11.2,7,
146,전주,2022-10-11,13,.2,
146,전주,2022-10-12,13.8,,
146,전주,2022-10-13,15.9,,
146,전주,2022-10-14,16.8,,
146,전주,2022-10-15,18.2,,
146,전주,2022-10-16,17.8,,
146,전주,2022-10-17,13.3,,
146,전주,2022-10-18,9.9,,
146,전주,2022-10-19,10.3,,
146,전주,2022-10-20,12.6,,
146,전주,2022-10-21,14.6,,
146,전주,2022-10-22,16.2,.1,
146,전주,2022-10-23,14.3,,
146,전주,2022-10-24,10.6,,
146,전주,2022-10-25,10.5,,
146,전주,2022-10-26,13.1,,
146,전주,2022-10-27,14.2,,
146,전주,2022-10-28,13.3,,
146,전주,2022-10-29,14.6,,
146,전주,2022-10-30,15.1,,
146,전주,2022-10-31,14.6,,
146,전주,2022-11-01,13.9,,
146,전주,2022-11-02,12.3,,
146,전주,2022-11-03,10.9,,
146,전주,2022-11-04,7.2,,
146,전주,2022-11-05,7.5,,
146,전주,2022-11-06,9.3,,
146,전주,2022-11-07,10.8,,
146,전주,2022-11-08,12,,
146,전주,2022-11-09,12.2,,
146,전주,2022-11-10,13.6,,
146,전주,2022-11-11,16,,
146,전주,2022-11-12,19.2,4.9,
146,전주,2022-11-13,11.1,9.3,
146,전주,2022-11-14,10.4,,
146,전주,2022-11-15,9,,
146,전주,2022-11-16,10.7,.2,
146,전주,2022-11-17,10.3,,
146,전주,2022-11-18,11.4,,
146,전주,2022-11-19,12.7,,
146,전주,2022-11-20,14.1,0,
146,전주,2022-11-21,12.7,,
146,전주,2022-11-22,12.3,.8,
146,전주,2022-11-23,11.1,.1,
146,전주,2022-11-24,9,,
146,전주,2022-11-25,11.7,,
146,전주,2022-11-26,10.1,.7,
146,전주,2022-11-27,8.6,,
146,전주,2022-11-28,15.7,37.9,
146,전주,2022-11-29,10.1,23.1,
146,전주,2022-11-30,-1.5,,
146,전주,2022-12-01,-1.5,,
146,전주,2022-12-02,.7,,
146,전주,2022-12-03,5.8,.3,
146,전주,2022-12-04,.2,,
146,전주,2022-12-05,-.8,,
146,전주,2022-12-06,2.2,.5,
146,전주,2022-12-07,4.7,,
146,전주,2022-12-08,5.1,,
146,전주,2022-12-09,6.5,,
146,전주,2022-12-10,3.4,0,
146,전주,2022-12-11,3.2,,
146,전주,2022-12-12,3.1,.8,
146,전주,2022-12-13,4,1.8,3.4
146,전주,2022-12-14,-5.1,.4,4.6
146,전주,2022-12-15,.4,1.7,1
146,전주,2022-12-16,-2.4,,
146,전주,2022-12-17,-4.4,4.9,8.5
146,전주,2022-12-18,-6.4,0,6.8
146,전주,2022-12-19,-3.4,,2.7
146,전주,2022-12-20,.3,,1.9
146,전주,2022-12-21,3.2,9.6,
146,전주,2022-12-22,-3.6,6.8,9.8
146,전주,2022-12-23,-6.4,3.2,15.6
146,전주,2022-12-24,-6.9,0,14
146,전주,2022-12-25,-3.6,,5.7
146,전주,2022-12-26,-2.4,,4
146,전주,2022-12-27,-1.3,,3.2
146,전주,2022-12-28,-1,,2.1
146,전주,2022-12-29,-1.5,,1.7
146,전주,2022-12-30,.6,0,.7
146,전주,2022-12-31,1.1,,
152,울산,2022-01-01,-.6,,
152,울산,2022-01-02,3.4,,
152,울산,2022-01-03,2.8,,
152,울산,2022-01-04,3.1,,
152,울산,2022-01-05,3.5,.2,
152,울산,2022-01-06,4.7,,
152,울산,2022-01-07,3.9,,
152,울산,2022-01-08,4.6,,
152,울산,2022-01-09,5.5,,
152,울산,2022-01-10,6.2,,
152,울산,2022-01-11,.2,,
152,울산,2022-01-12,-1.9,,
152,울산,2022-01-13,-1.9,,
152,울산,2022-01-14,-2.1,,
152,울산,2022-01-15,2.8,,
152,울산,2022-01-16,3,,
152,울산,2022-01-17,.5,,
152,울산,2022-01-18,-1.8,,
152,울산,2022-01-19,.9,,
152,울산,2022-01-20,-.1,,
152,울산,2022-01-21,2.2,,
152,울산,2022-01-22,4.6,,
152,울산,2022-01-23,7.2,0,
152,울산,2022-01-24,5.2,.7,
152,울산,2022-01-25,5.9,0,
152,울산,2022-01-26,4.7,,
152,울산,2022-01-27,4.7,,
152,울산,2022-01-28,3.4,,
152,울산,2022-01-29,2.1,,
152,울산,2022-01-30,1.7,,
152,울산,2022-01-31,2,,
152,울산,2022-02-01,2.3,,
152,울산,2022-02-02,1.2,,
152,울산,2022-02-03,1.6,,
152,울산,2022-02-04,.6,,
152,울산,2022-02-05,-2,,
152,울산,2022-02-06,-.5,,
152,울산,2022-02-07,1.3,,
152,울산,2022-02-08,2.7,,
152,울산,2022-02-09,4.2,,
152,울산,2022-02-10,6.3,,
152,울산,2022-02-11,5.2,,
152,울산,2022-02-12,6.7,,
152,울산,2022-02-13,6.4,.4,
152,울산,2022-02-14,7.6,1.8,
152,울산,2022-02-15,1.9,,
152,울산,2022-02-16,-2.6,,
152,울산,2022-02-17,-3.6,,
152,울산,2022-02-18,1.7,,
152,울산,2022-02-19,4,,
152,울산,2022-02-20,-1.4,,
152,울산,2022-02-21,.9,,
152,울산,2022-02-22,.2,,
152,울산,2022-02-23,-1,,
152,울산,2022-02-24,1,,
152,울산,2022-02-25,5.6,,
152,울산,2022-02-26,7.8,,
152,울산,2022-02-27,7.3,,
152,울산,2022-02-28,9,,
152,울산,2022-03-01,11.3,.1,
152,울산,2022-03-02,7,,
152,울산,2022-03-03,8.2,,
152,울산,2022-03-04,9.8,,
152,울산,2022-03-05,8.4,,
152,울산,2022-03-06,3.8,,
152,울산,2022-03-07,5.6,,
152,울산,2022-03-08,8.4,,
152,울산,2022-03-09,9.4,,
152,울산,2022-03-10,11.4,,
152,울산,2022-03-11,13.7,,
152,울산,2022-03-12,14.3,,
152,울산,2022-03-13,15.1,4.6,
152,울산,2022-03-14,10.8,.1,
152,울산,2022-03-15,10.3,,
152,울산,2022-03-16,13.1,,
152,울산,2022-03-17,9.2,7.8,
152,울산,2022-03-18,6.4,15.2,
152,울산,2022-03-19,4.5,7,
152,울산,2022-03-20,6.4,0,
152,울산,2022-03-21,8,,
152,울산,2022-03-22,8,,
152,울산,2022-03-23,7.6,,
152,울산,2022-03-24,10.3,,
152,울산,2022-03-25,13.6,.2,
152,울산,2022-03-26,15.6,20.5,
152,울산,2022-03-27,13.9,,
152,울산,2022-03-28,8.2,,
152,울산,2022-03-29,10,,
152,울산,2022-03-30,14,,
152,울산,2022-03-31,9.7,0,
152,울산,2022-04-01,8.2,,
152,울산,2022-04-02,9.2,,
152,울산,2022-04-03,10.4,,
152,울산,2022-04-04,11.7,,
152,울산,2022-04-05,14.3,,
152,울산,2022-04-06,14.6,,
152,울산,2022-04-07,15,.6,
152,울산,2022-04-08,13.6,,
152,울산,2022-04-09,18.8,,
152,울산,2022-04-10,18.7,,
152,울산,2022-04-11,19.4,,
152,울산,2022-04-12,19,,
152,울산,2022-04-13,11.2,.1,
152,울산,2022-04-14,9.9,.5,
152,울산,2022-04-15,10.8,0,
152,울산,2022-04-16,11.1,,
152,울산,2022-04-17,14.5,,
152,울산,2022-04-18,16.9,,
152,울산,2022-04-19,16.8,,
152,울산,2022-04-20,18.5,,
152,울산,2022-04-21,14.2,2.2,
152,울산,2022-04-22,18.1,,
152,울산,2022-04-23,17.1,,
152,울산,2022-04-24,18.1,,
152,울산,2022-04-25,20.6,0,
152,울산,2022-04-26,18,53,
152,울산,2022-04-27,16.1,,
152,울산,2022-04-28,14.5,,
152,울산,2022-04-29,10.5,24.6,
152,울산,2022-04-30,12.3,,
152,울산,2022-05-01,13.8,,
152,울산,2022-05-02,12.2,6.1,
152,울산,2022-05-03,13.9,,
152,울산,2022-05-04,17.8,,
152,울산,2022-05-05,18,,
152,울산,2022-05-06,18.8,,
152,울산,2022-05-07,17.5,,
152,울산,2022-05-08,14.5,,
152,울산,2022-05-09,15.1,0,
152,울산,2022-05-10,15.3,,
152,울산,2022-05-11,18.5,0,
152,울산,2022-05-12,18.6,,
152,울산,2022-05-13,15.8,0,
152,울산,2022-05-14,18,,
152,울산,2022-05-15,15.8,,
152,울산,2022-05-16,17.1,,
152,울산,2022-05-17,19.7,,
152,울산,2022-05-18,22.3,,
152,울산,2022-05-19,22.4,,
152,울산,2022-05-20,20.5,,
152,울산,2022-05-21,21.5,,
152,울산,2022-05-22,23.1,,
152,울산,2022-05-23,20.5,,
152,울산,2022-05-24,22.8,,
152,울산,2022-05-25,23,,
152,울산,2022-05-26,21.4,,
152,울산,2022-05-27,23.7,,
152,울산,2022-05-28,24.8,,
152,울산,2022-05-29,24.5,0,
152,울산,2022-05-30,21.7,0,
152,울산,2022-05-31,22.2,,
152,울산,2022-06-01,22.6,,
152,울산,2022-06-02,22.4,,
152,울산,2022-06-03,21.6,,
152,울산,2022-06-04,19.8,,
152,울산,2022-06-05,17.7,53.8,
152,울산,2022-06-06,17.3,9.9,
152,울산,2022-06-07,15.7,1.5,
152,울산,2022-06-08,16.3,1.1,
152,울산,2022-06-09,18.4,,
152,울산,2022-06-10,19.7,,
152,울산,2022-06-11,20.2,,
152,울산,2022-06-12,19.2,,
152,울산,2022-06-13,18.8,0,
152,울산,2022-06-14,16.9,24.5,
152,울산,2022-06-15,19.9,1.2,
152,울산,2022-06-16,23.4,,
152,울산,2022-06-17,23.8,,
152,울산,2022-06-18,25.8,,
152,울산,2022-06-19,25.5,,
152,울산,2022-06-20,25.2,,
152,울산,2022-06-21,24.7,,
152,울산,2022-06-22,25.6,,
152,울산,2022-06-23,26.2,,
152,울산,2022-06-24,25.7,6.9,
152,울산,2022-06-25,26,,
152,울산,2022-06-26,27.2,,
152,울산,2022-06-27,25.2,47.9,
152,울산,2022-06-28,27.2,.2,
152,울산,2022-06-29,26.8,.1,
152,울산,2022-06-30,27.9,,
152,울산,2022-07-01,27.4,,
152,울산,2022-07-02,28,,
152,울산,2022-07-03,27.5,,
152,울산,2022-07-04,27.2,,
152,울산,2022-07-05,26.1,0,
152,울산,2022-07-06,26.7,0,
152,울산,2022-07-07,28.6,,
152,울산,2022-07-08,28.4,0,
152,울산,2022-07-09,27.1,,
152,울산,2022-07-10,25.7,,
152,울산,2022-07-11,24.9,9,
152,울산,2022-07-12,23.7,.1,
152,울산,2022-07-13,23.4,18.3,
152,울산,2022-07-14,26.4,,
152,울산,2022-07-15,26.5,,
152,울산,2022-07-16,25.5,4.8,
152,울산,2022-07-17,25.8,,
152,울산,2022-07-18,22.4,69.4,
152,울산,2022-07-19,25.2,1.2,
152,울산,2022-07-20,27.5,0,
152,울산,2022-07-21,26.4,3.9,
152,울산,2022-07-22,24.1,2.4,
152,울산,2022-07-23,23.9,0,
152,울산,2022-07-24,26.1,9,
152,울산,2022-07-25,25,,
152,울산,2022-07-26,24.6,,
152,울산,2022-07-27,24.8,,
152,울산,2022-07-28,25.2,.9,
152,울산,2022-07-29,26.8,,
152,울산,2022-07-30,27.4,,
152,울산,2022-07-31,26.9,6,
152,울산,2022-08-01,28.4,0,
152,울산,2022-08-02,28.4,.2,
152,울산,2022-08-03,29.4,0,
152,울산,2022-08-04,30,,
152,울산,2022-08-05,29.8,,
152,울산,2022-08-06,30.3,,
152,울산,2022-08-07,30.7,,
152,울산,2022-08-08,29.7,,
152,울산,2022-08-09,29.1,,
152,울산,2022-08-10,28.7,,
152,울산,2022-08-11,27.5,3.4,
152,울산,2022-08-12,28.6,,
152,울산,2022-08-13,26.7,4,
152,울산,2022-08-14,29.1,1.7,
152,울산,2022-08-15,30.2,,
152,울산,2022-08-16,26,17.8,
152,울산,2022-08-17,23.9,14.7,
152,울산,2022-08-18,24.4,0,
152,울산,2022-08-19,27.3,0,
152,울산,2022-08-20,26,15.5,
152,울산,2022-08-21,24.6,,
152,울산,2022-08-22,24.7,,
152,울산,2022-08-23,25.5,2.8,
152,울산,2022-08-24,21.7,38.2,
152,울산,2022-08-25,24.1,0,
152,울산,2022-08-26,23.8,.3,
152,울산,2022-08-27,22.5,,
152,울산,2022-08-28,21.3,,
152,울산,2022-08-29,22.5,0,
152,울산,2022-08-30,21.2,12.6,
152,울산,2022-08-31,21,27.3,
152,울산,2022-09-01,21.8,0,
152,울산,2022-09-02,21.2,14.5,
152,울산,2022-09-03,21.9,23.3,
152,울산,2022-09-04,24.9,8.3,
152,울산,2022-09-05,25.8,51.1,
152,울산,2022-09-06,23.9,110.4,
152,울산,2022-09-07,21.5,,
152,울산,2022-09-08,21.3,,
152,울산,2022-09-09,21.9,,
152,울산,2022-09-10,22.1,,
152,울산,2022-09-11,22.8,,
152,울산,2022-09-12,22.5,,
152,울산,2022-09-13,23.4,,
152,울산,2022-09-14,23.5,,
152,울산,2022-09-15,22.8,,
152,울산,2022-09-16,23.3,0,
152,울산,2022-09-17,24.5,0,
152,울산,2022-09-18,25.3,20.7,
152,울산,2022-09-19,21.9,56.4,
152,울산,2022-09-20,18.5,,
152,울산,2022-09-21,17.2,,
152,울산,2022-09-22,19.4,,
152,울산,2022-09-23,21.3,,
152,울산,2022-09-24,18.3,,
152,울산,2022-09-25,18.5,,
152,울산,2022-09-26,18.8,.1,
152,울산,2022-09-27,20.1,0,
152,울산,2022-09-28,19.9,,
152,울산,2022-09-29,20.5,,
152,울산,2022-09-30,20.8,,
152,울산,2022-10-01,21.7,,
152,울산,2022-10-02,22.2,,
152,울산,2022-10-03,24.7,2.1,
152,울산,2022-10-04,20.9,24.9,
152,울산,2022-10-05,16.4,0,
152,울산,2022-10-06,16.8,1.1,
152,울산,2022-10-07,16,0,
152,울산,2022-10-08,15.7,,
152,울산,2022-10-09,15.4,.4,
152,울산,2022-10-10,14.5,,
152,울산,2022-10-11,13.7,,
152,울산,2022-10-12,15.7,0,
152,울산,2022-10-13,18,,
152,울산,2022-10-14,17.1,,
152,울산,2022-10-15,17.9,,
152,울산,2022-10-16,18.6,,
152,울산,2022-10-17,16.4,,
152,울산,2022-10-18,11.5,,
152,울산,2022-10-19,11.3,,
152,울산,2022-10-20,13.4,,
152,울산,2022-10-21,15.6,0,
152,울산,2022-10-22,17.9,,
152,울산,2022-10-23,15.1,,
152,울산,2022-10-24,12.3,,
152,울산,2022-10-25,12.1,0,
152,울산,2022-10-26,13.7,,
152,울산,2022-10-27,15.1,,
152,울산,2022-10-28,14.6,.2,
152,울산,2022-10-29,14.6,0,
152,울산,2022-10-30,13.5,1.7,
152,울산,2022-10-31,14.3,,
152,울산,2022-11-01,15.3,,
152,울산,2022-11-02,14.7,,
152,울산,2022-11-03,14.4,,
152,울산,2022-11-04,10,,
152,울산,2022-11-05,9.1,,
152,울산,2022-11-06,10.4,,
152,울산,2022-11-07,11.4,,
152,울산,2022-11-08,13,,
152,울산,2022-11-09,13.5,,
152,울산,2022-11-10,14.5,,
152,울산,2022-11-11,14.6,,
152,울산,2022-11-12,17.8,.3,
152,울산,2022-11-13,16.6,17.5,
152,울산,2022-11-14,12,,
152,울산,2022-11-15,10,,
152,울산,2022-11-16,11.2,,
152,울산,2022-11-17,10.9,,
152,울산,2022-11-18,11.8,,
152,울산,2022-11-19,14.2,,
152,울산,2022-11-20,14,,
152,울산,2022-11-21,14.3,,
152,울산,2022-11-22,14.1,2.4,
152,울산,2022-11-23,13.5,.8,
152,울산,2022-11-24,11.1,,
152,울산,2022-11-25,12.8,,
152,울산,2022-11-26,13.2,,
152,울산,2022-11-27,10.7,,
152,울산,2022-11-28,16.6,.7,
152,울산,2022-11-29,14.5,23.2,
152,울산,2022-11-30,1.6,,
152,울산,2022-12-01,0,,
152,울산,2022-12-02,1,,
152,울산,2022-12-03,6.1,,
152,울산,2022-12-04,4.8,,
152,울산,2022-12-05,1.8,,
152,울산,2022-12-06,3.1,,
152,울산,2022-12-07,5.4,,
152,울산,2022-12-08,6.8,,
152,울산,2022-12-09,8,,
152,울산,2022-12-10,8.1,0,
152,울산,2022-12-11,6.3,.3,
152,울산,2022-12-12,6.6,2.4,
152,울산,2022-12-13,5.9,,
152,울산,2022-12-14,-2.1,0,
152,울산,2022-12-15,.6,,
152,울산,2022-12-16,1.5,,
152,울산,2022-12-17,-1.2,0,
152,울산,2022-12-18,-4.6,,
152,울산,2022-12-19,-1.9,,
152,울산,2022-12-20,.8,,
152,울산,2022-12-21,2.9,7,
152,울산,2022-12-22,-1.1,0,
152,울산,2022-12-23,-4.4,0,
152,울산,2022-12-24,-3,,
152,울산,2022-12-25,.6,,
152,울산,2022-12-26,1.2,,
152,울산,2022-12-27,2.4,,
152,울산,2022-12-28,2.5,,
152,울산,2022-12-29,.9,,
152,울산,2022-12-30,1.5,,
152,울산,2022-12-31,2.2,,
156,광주,2022-01-01,-.1,,
156,광주,2022-01-02,.7,,
156,광주,2022-01-03,.4,,
156,광주,2022-01-04,2,,
156,광주,2022-01-05,2.2,,
156,광주,2022-01-06,2.4,,
156,광주,2022-01-07,.9,,
156,광주,2022-01-08,1.7,,
156,광주,2022-01-09,3.3,,
156,광주,2022-01-10,2.8,,
156,광주,2022-01-11,-1.6,.2,2.3
156,광주,2022-01-12,-2.5,0,
156,광주,2022-01-13,-2.5,0,.4
156,광주,2022-01-14,-.9,,.4
156,광주,2022-01-15,2.2,,
156,광주,2022-01-16,1.9,0,
156,광주,2022-01-17,.4,0,
156,광주,2022-01-18,-1.3,,
156,광주,2022-01-19,-.1,0,
156,광주,2022-01-20,-1.4,,
156,광주,2022-01-21,1.7,,
156,광주,2022-01-22,7.1,0,
156,광주,2022-01-23,7.1,,
156,광주,2022-01-24,6,,
156,광주,2022-01-25,5.7,0,
156,광주,2022-01-26,4.1,,
156,광주,2022-01-27,2.4,,
156,광주,2022-01-28,1,,
156,광주,2022-01-29,.6,,
156,광주,2022-01-30,.7,,
156,광주,2022-01-31,1.4,.1,
156,광주,2022-02-01,1.8,.6,.5
156,광주,2022-02-02,1.4,,
156,광주,2022-02-03,.5,,
156,광주,2022-02-04,-.6,.2,1.5
156,광주,2022-02-05,-2.1,.3,3.3
156,광주,2022-02-06,-1.4,.2,2.3
156,광주,2022-02-07,-.1,,
156,광주,2022-02-08,1.8,,
156,광주,2022-02-09,3.3,,
156,광주,2022-02-10,4.2,,
156,광주,2022-02-11,4.8,,
156,광주,2022-02-12,6.9,,
156,광주,2022-02-13,7.8,,
156,광주,2022-02-14,5.6,0,
156,광주,2022-02-15,-.5,0,
156,광주,2022-02-16,-3.1,1.1,2.2
156,광주,2022-02-17,-3.9,0,2
156,광주,2022-02-18,1.4,,
156,광주,2022-02-19,2.2,0,
156,광주,2022-02-20,-2.1,.3,1.8
156,광주,2022-02-21,1,0,
156,광주,2022-02-22,.2,0,
156,광주,2022-02-23,-2,0,
156,광주,2022-02-24,0,,
156,광주,2022-02-25,3.3,,
156,광주,2022-02-26,6,0,
156,광주,2022-02-27,6,,
156,광주,2022-02-28,7.6,,
156,광주,2022-03-01,7.1,2.9,
156,광주,2022-03-02,4.1,,
156,광주,2022-03-03,6.7,,
156,광주,2022-03-04,10.5,,
156,광주,2022-03-05,5.2,,
156,광주,2022-03-06,3.3,,
156,광주,2022-03-07,4.8,,
156,광주,2022-03-08,7.2,,
156,광주,2022-03-09,9.5,,
156,광주,2022-03-10,11.3,,
156,광주,2022-03-11,14.6,,
156,광주,2022-03-12,17.1,,
156,광주,2022-03-13,15.2,16.4,
156,광주,2022-03-14,11.9,1,
156,광주,2022-03-15,10.3,,
156,광주,2022-03-16,13.3,,
156,광주,2022-03-17,11.3,5.6,
156,광주,2022-03-18,8.5,4.6,
156,광주,2022-03-19,5.3,10,
156,광주,2022-03-20,5.2,,
156,광주,2022-03-21,7.4,,
156,광주,2022-03-22,8.2,,
156,광주,2022-03-23,7.4,0,
156,광주,2022-03-24,9.8,,
156,광주,2022-03-25,14.6,27.5,
156,광주,2022-03-26,10.5,37.2,
156,광주,2022-03-27,8.9,,
156,광주,2022-03-28,9.4,,
156,광주,2022-03-29,11.9,,
156,광주,2022-03-30,14.9,,
156,광주,2022-03-31,10.8,,
156,광주,2022-04-01,10,,
156,광주,2022-04-02,8.4,,
156,광주,2022-04-03,9.7,,
156,광주,2022-04-04,11.1,,
156,광주,2022-04-05,11,,
156,광주,2022-04-06,12.5,,
156,광주,2022-04-07,12.2,1.2,
156,광주,2022-04-08,14.8,,
156,광주,2022-04-09,17.8,,
156,광주,2022-04-10,18.7,,
156,광주,2022-04-11,20.5,,
156,광주,2022-04-12,21.1,,
156,광주,2022-04-13,17.9,2.4,
156,광주,2022-04-14,15.4,.1,
156,광주,2022-04-15,14.4,,
156,광주,2022-04-16,13.3,,
156,광주,2022-04-17,13.8,,
156,광주,2022-04-18,16.4,,
156,광주,2022-04-19,16.3,,
156,광주,2022-04-20,16.3,,
156,광주,2022-04-21,15.4,,
156,광주,2022-04-22,17.6,,
